Anno;Periodo;Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;21;Abitazioni di tipo economico;NORMALE;P;1650;2000;L;5,5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;21;Abitazioni di tipo economico;SCADENTE; ;1300;1600;L;4,5;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;13;Box;NORMALE;P;1100;1500;L;4,5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;9;Magazzini;NORMALE;P;450;600;L;2,5;3,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;5;Negozi;NORMALE;P;1300;1700;L;5,5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;6;Uffici;OTTIMO;P;1500;1900;L;6,3;7,8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;18;Uffici strutturati;OTTIMO;P;1600;2300;L;8,5;12,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;8;Capannoni industriali;OTTIMO;P;800;950;L;4,2;5,2;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;7;Capannoni tipici;OTTIMO;P;850;1000;L;4,7;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D26;MI00000333;10;Laboratori;NORMALE;P;750;1000;L;4,5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;20;Abitazioni civili;SCADENTE; ;1700;2000;L;6;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;20;Abitazioni civili;OTTIMO; ;2400;3300;L;8,8;12;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;20;Abitazioni civili;NORMALE;P;2100;2700;L;7,8;9,8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;21;Abitazioni di tipo economico;OTTIMO; ;2200;2900;L;7;9,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;21;Abitazioni di tipo economico;NORMALE;P;1800;2500;L;6;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;21;Abitazioni di tipo economico;SCADENTE; ;1500;1800;L;5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;13;Box;NORMALE;P;1600;2200;L;6,2;8,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;9;Magazzini;NORMALE;P;450;650;L;2,5;3,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;5;Negozi;NORMALE;P;1700;2400;L;7,5;10,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;6;Uffici;OTTIMO;P;1800;2400;L;8;11;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;18;Uffici strutturati;NORMALE;P;1900;2600;L;10;13,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;8;Capannoni industriali;OTTIMO;P;800;950;L;4,2;5,2;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;7;Capannoni tipici;OTTIMO;P;850;1000;L;5;5,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D27;MI00000334;10;Laboratori;NORMALE;P;850;1200;L;5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;20;Abitazioni civili;NORMALE;P;2500;3100;L;8;9,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;20;Abitazioni civili;SCADENTE; ;2000;2400;L;6;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;20;Abitazioni civili;OTTIMO; ;3000;4100;L;9,5;13;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;21;Abitazioni di tipo economico;SCADENTE; ;1600;1900;L;5,5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;21;Abitazioni di tipo economico;OTTIMO; ;2400;3100;L;8;10,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;21;Abitazioni di tipo economico;NORMALE;P;2000;2700;L;6,5;9;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;13;Box;NORMALE;P;1600;2200;L;6;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;1;Ville e Villini;SCADENTE; ;1700;2400;L;6;8,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;1;Ville e Villini;NORMALE;P;2900;3600;L;10,5;13;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;1;Ville e Villini;OTTIMO; ;3300;4000;L;12;14,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;9;Magazzini;NORMALE;P;450;650;L;2,5;3,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;5;Negozi;NORMALE;P;1400;1800;L;6;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;6;Uffici;OTTIMO;P;1800;2600;L;7,5;10,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;18;Uffici strutturati;NORMALE;P;2100;2900;L;11;15;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;8;Capannoni industriali;OTTIMO;P;800;1000;L;4,4;5,4;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;7;Capannoni tipici;OTTIMO;P;800;1050;L;4,5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D28;MI00000335;10;Laboratori;NORMALE;P;800;1100;L;4,8;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;20;Abitazioni civili;NORMALE;P;1900;2500;L;6;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;20;Abitazioni civili;SCADENTE; ;1600;2000;L;5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;20;Abitazioni civili;OTTIMO; ;2600;3400;L;8,5;11;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;21;Abitazioni di tipo economico;SCADENTE; ;1400;1800;L;4;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;21;Abitazioni di tipo economico;OTTIMO; ;2350;2700;L;6,5;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;21;Abitazioni di tipo economico;NORMALE;P;1550;2200;L;4,5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;13;Box;NORMALE;P;1400;1900;L;5,5;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;1;Ville e Villini;SCADENTE; ;1600;1900;L;5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;1;Ville e Villini;NORMALE;P;1800;2500;L;5,5;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;1;Ville e Villini;OTTIMO; ;2500;3100;L;8;10;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;9;Magazzini;NORMALE;P;450;650;L;2,5;3,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;5;Negozi;NORMALE;P;1400;1900;L;5,5;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;6;Uffici;OTTIMO;P;1800;2200;L;5,8;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;18;Uffici strutturati;OTTIMO;P;1900;2500;L;10;13;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;8;Capannoni industriali;OTTIMO;P;800;1050;L;4,4;5,6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;7;Capannoni tipici;OTTIMO;P;850;1100;L;4,8;6,2;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;D;D29;MI00000336;10;Laboratori;NORMALE;P;750;1000;L;4,3;5,8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;20;Abitazioni civili;NORMALE;P;1600;2000;L;5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;20;Abitazioni civili;SCADENTE; ;1400;1600;L;4,5;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;20;Abitazioni civili;OTTIMO; ;2000;2900;L;6,5;9,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;21;Abitazioni di tipo economico;SCADENTE; ;1250;1500;L;4,5;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;21;Abitazioni di tipo economico;OTTIMO; ;1800;2300;L;6,5;8,2;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;21;Abitazioni di tipo economico;NORMALE;P;1500;1750;L;5,5;6,3;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;13;Box;NORMALE;P;1100;1550;L;4,5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;1;Ville e Villini;SCADENTE; ;1300;1600;L;4;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;1;Ville e Villini;NORMALE;P;1600;1900;L;5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;1;Ville e Villini;OTTIMO; ;2000;2800;L;6,5;9;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;9;Magazzini;NORMALE;P;450;600;L;2,5;3,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;5;Negozi;NORMALE;P;1100;1600;L;5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;6;Uffici;OTTIMO;P;1400;1700;L;5,5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;18;Uffici strutturati;OTTIMO;P;1700;2100;L;9;11,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;8;Capannoni industriali;OTTIMO;P;700;950;L;4;5,4;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;7;Capannoni tipici;OTTIMO;P;700;1000;L;3,8;5,4;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E01;MI00000337;10;Laboratori;NORMALE;P;750;850;L;4,2;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;20;Abitazioni civili;SCADENTE; ;1500;1800;L;4,5;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;20;Abitazioni civili;OTTIMO; ;2300;3000;L;7,5;9,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;20;Abitazioni civili;NORMALE;P;1700;2200;L;5,5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;21;Abitazioni di tipo economico;OTTIMO; ;1900;2600;L;7;9,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;21;Abitazioni di tipo economico;NORMALE;P;1500;1900;L;5,5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;21;Abitazioni di tipo economico;SCADENTE; ;1200;1400;L;4;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;13;Box;NORMALE;P;1300;1800;L;5,5;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;9;Magazzini;NORMALE;P;450;550;L;2,5;3,3;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;5;Negozi;NORMALE;P;1100;1600;L;5,5;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;6;Uffici;OTTIMO;P;1500;1900;L;5,7;7,2;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;18;Uffici strutturati;OTTIMO;P;1700;2300;L;9;12;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;8;Capannoni industriali;OTTIMO;P;750;1050;L;4,2;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;7;Capannoni tipici;OTTIMO;P;750;1100;L;4;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E02;MI00000338;10;Laboratori;NORMALE;P;650;850;L;3,8;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;20;Abitazioni civili;SCADENTE; ;1300;1600;L;5,5;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;20;Abitazioni civili;OTTIMO; ;2000;2900;L;8,5;12,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;20;Abitazioni civili;NORMALE;P;1500;1800;L;6,5;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;21;Abitazioni di tipo economico;OTTIMO; ;1700;2000;L;7,5;9;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;21;Abitazioni di tipo economico;NORMALE;P;1400;1600;L;6;7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;21;Abitazioni di tipo economico;SCADENTE; ;1200;1400;L;5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;13;Box;NORMALE;P;1200;1700;L;5,2;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;9;Magazzini;NORMALE;P;450;600;L;2,5;3,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;5;Negozi;NORMALE;P;1350;1750;L;5,7;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;6;Uffici;OTTIMO;P;1500;1800;L;6,5;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;18;Uffici strutturati;NORMALE;P;1700;2100;L;9;11;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;8;Capannoni industriali;OTTIMO;P;800;1000;L;4,5;5,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;7;Capannoni tipici;OTTIMO;P;850;1100;L;4,5;6;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E03;MI00000339;10;Laboratori;NORMALE;P;550;800;L;3,2;4,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;20;Abitazioni civili;SCADENTE; ;1200;1450;L;4;4,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;20;Abitazioni civili;OTTIMO; ;1850;2600;L;6;8,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;20;Abitazioni civili;NORMALE;P;1500;1750;L;5;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;21;Abitazioni di tipo economico;OTTIMO; ;1700;2350;L;5,5;7,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;21;Abitazioni di tipo economico;NORMALE;P;1350;1600;L;4;5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;21;Abitazioni di tipo economico;SCADENTE; ;950;1300;L;3;4;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;13;Box;NORMALE;P;1000;1350;L;4;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;9;Magazzini;NORMALE;P;450;650;L;2,5;3,7;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;5;Negozi;NORMALE;P;1050;1500;L;4,5;6,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;6;Uffici;OTTIMO;P;1300;1600;L;6,5;8;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;18;Uffici strutturati;NORMALE;P;1550;2000;L;8,5;11;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;8;Capannoni industriali;OTTIMO;P;750;900;L;4,2;5,4;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;7;Capannoni tipici;OTTIMO;P;800;1000;L;4,2;5,5;L
2005;1 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;E;E04;MI00000340;10;Laboratori;NORMALE;P;750;900;L;4,2;5,2;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;20;Abitazioni civili;SCADENTE; ;3750;5000;L;10;13;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;20;Abitazioni civili;OTTIMO; ;5450;7500;L;14,5;20;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;20;Abitazioni civili;NORMALE;P;4200;5750;L;11;15;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;21;Abitazioni di tipo economico;SCADENTE; ;3350;4400;L;11;14,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;21;Abitazioni di tipo economico;OTTIMO; ;4800;6500;L;16;21,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;21;Abitazioni di tipo economico;NORMALE;P;3750;5400;L;12,5;18;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;13;Box;NORMALE;P;2300;3400;L;6,5;9,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;1;Ville e Villini;SCADENTE; ;3950;4800;L;12,5;15,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;1;Ville e Villini;NORMALE;P;4800;5350;L;15,5;17;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;1;Ville e Villini;OTTIMO; ;5100;7350;L;16,5;23,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;9;Magazzini;NORMALE;P;800;1100;L;4,8;6,6;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;5;Negozi;NORMALE;P;3100;4500;L;14;20,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;6;Uffici;OTTIMO;P;3500;4500;L;16;20,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;18;Uffici strutturati;OTTIMO;P;3800;5000;L;18;24;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B01;MI00000290;10;Laboratori;NORMALE;P;1800;2200;L;10,8;13,2;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;20;Abitazioni civili;SCADENTE; ;3150;4200;L;11;14,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;20;Abitazioni civili;OTTIMO; ;4900;7000;L;17;24,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;20;Abitazioni civili;NORMALE;P;3750;5100;L;13;18;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;21;Abitazioni di tipo economico;OTTIMO; ;3550;4800;L;13,5;18;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;21;Abitazioni di tipo economico;NORMALE;P;3150;3850;L;11,5;14,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;21;Abitazioni di tipo economico;SCADENTE; ;2400;3150;L;9;11,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;13;Box;NORMALE;P;2300;3400;L;8,5;12,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;9;Magazzini;NORMALE;P;800;1100;L;4,8;6,6;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;5;Negozi;NORMALE;P;2700;4000;L;12,5;18,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;6;Uffici;OTTIMO;P;3350;4200;L;13,5;17,5;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;18;Uffici strutturati;OTTIMO;P;3350;5000;L;17,5;25;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B02;MI00000291;10;Laboratori;NORMALE;P;1400;1700;L;8,4;10,2;L
2006;2 semestre;NORD-OVEST;LOMBARDIA;MI;3015146;C1AA; ;F205;MILANO;B;B03;MI00000292;20;Abitazioni civili;SCADENTE; ;3700;4600;L;12,5;16;L
